0.038021237	0.011196588	0.12434848	0.0051668836	-0.032376338	0.0013480671	0.057479933	0.01670527	0.0057669445	0.0588438	0.019569155	0.09412534	0.033973634	-0.027415156	0.015733749	-0.0038019898
-0.10621215	-0.13969469	0.023169288	-0.06662577	-0.20713422	0.16263023	0.16324633	0.12536064	-0.18789777	-0.06025103	0.13450539	0.22713453	-0.06628219	-0.168878	-0.09812166	-0.14124896
0.022426793	-0.07442081	0.073557764	0.011212339	-0.11853296	0.051586233	0.08710519	0.04101665	-0.052560233	0.025421994	-0.0017752127	0.30824065	0.1427068	-0.06743604	-0.060062885	-0.055538826
0.0017012581	0.03008021	0.04709966	0.044785988	0.003131546	-0.030203938	-0.0040601604	-0.04069539	0.041827712	0.0040887	0.0006055236	-0.005050637	0.038937043	0.0019437894	-0.016345035	0.042985883
0.15814354	0.02264025	0.29130876	0.14050794	-0.078401186	0.0027006299	0.0065542217	-0.05796552	-0.0007673148	0.18708909	-0.033407245	0.19852845	0.23030278	-0.069080055	0.04557946	0.04347292
0.1508931	0.1346675	0.24251443	0.24497126	0.046461884	-0.16690755	-0.09136493	-0.098157026	0.11245188	0.18980652	-0.16038857	-0.021150127	0.1849627	0.069197595	0.13941799	0.14076018
0.073001824	-0.07006118	0.23879978	0.108447246	-0.07820365	0.02222955	0.09945583	0.045227714	-0.0025922256	0.1476065	-0.013756136	0.24162465	0.21898639	-0.019366624	-0.0070440313	-0.04813819
0.050764892	-0.10549812	0.086085334	0.018426154	-0.106251374	-0.014480464	0.119599774	0.064031765	-0.10245814	0.09422577	0.018360186	0.28721553	0.0894142	-0.10489533	-0.0767952	-0.0586005
0.02750581	-0.123783074	0.25982088	0.035799116	-0.15712224	0.10515548	0.103142515	0.045769766	-0.07487093	0.038979284	0.049295682	0.19143265	0.11189043	-0.05977354	-0.041709978	-0.029534759
0.1336627	0.046418693	0.1608021	0.20126691	0.031803507	-0.12720019	-0.051658522	-0.039161813	0.02426241	0.19893676	-0.10518993	0.09992629	0.19922853	-0.0023778277	0.042103916	0.11096262
0.06291612	-0.07258219	0.21772073	0.057990395	-0.11721778	0.042984776	0.122896895	0.028389342	-0.11716981	0.048127275	0.004037277	0.2009631	0.15827332	-0.08193456	-0.09121167	-0.08313511
0.1094117	-0.055319216	0.15072073	0.07877056	-0.062243164	-0.0075243553	0.018653037	-0.058644608	-0.0066588554	0.10908747	-0.06395578	0.22062838	0.1763223	-0.08196336	0.010295218	0.007637249
0.25404367	0.11576715	0.41583246	0.2069608	0.1252179	-0.19898456	-0.12398321	-0.13572495	0.16023175	0.30159715	-0.18180835	-0.04262356	0.33101517	0.12557057	0.21584934	0.14034635
0.071999855	0.0577756	0.2797735	0.080333255	0.036995955	-0.022267481	0.010365013	-0.024459368	0.018004755	0.11505898	-0.020469608	0.068580806	0.16141434	0.0049087475	0.1127206	0.081448406
-0.01469866	-0.09320597	0.20810375	-0.09750685	-0.18030368	0.08991671	0.123608336	0.15965049	-0.14316857	-0.035617802	0.07410576	0.23703451	0.008328876	-0.12960336	-0.0628263	-0.09555283
0.09237608	-0.07904153	0.21859944	0.049036786	-0.14281203	0.061457984	0.08083348	-0.017798021	-0.04142705	0.12028932	0.029984586	0.22297315	0.17091751	-0.109280534	-0.011309179	-0.032146186
-0.025199242	-0.14001274	0.09637754	-0.04309261	-0.16587147	0.07376069	0.15725021	0.08635917	-0.12132672	-0.099748544	0.10401691	0.2129255	0.00976398	-0.16697362	-0.13602994	-0.10444283
0.12292122	-0.012605487	0.16863157	0.09368334	-0.03270602	-0.028748175	0.009808961	-0.010261267	0.057468534	0.12348007	-0.08892567	0.09890247	0.16149192	-0.023601798	0.0973716	0.048838064
-0.025809944	-0.12950158	0.124974385	0.007127829	-0.21061389	0.08733269	0.15136346	0.11194972	-0.08656075	0.052713685	0.09192144	0.2305817	0.033216935	-0.09825636	-0.067238525	-0.07755016
0.09562868	0.0072658723	0.13004525	0.089867294	-0.005209764	-0.0128295515	0.044696234	-0.007936979	-0.034569107	0.093633726	-0.012143964	0.18619324	0.17262338	-0.034743186	0.023045713	-0.00840259
0.0184205	-0.026226096	0.23098736	0.01579077	-0.018640557	0.009565102	0.10484422	0.072092794	-0.056682978	0.04551112	0.070630684	0.11381683	0.08844515	-0.072698265	-0.036038328	-0.08723248
0.014791013	-0.03960827	0.20214465	0.02210889	-0.09892998	0.009386992	0.093231685	0.07231333	-0.109261915	0.038802706	0.084092885	0.22225875	0.09252767	-0.10041586	-0.08838101	-0.0581808
0.085268565	-0.031551465	0.15349261	0.13249657	0.017398871	-0.056289062	0.05021517	-0.077692255	0.008077534	0.15746325	-0.009374139	0.06602348	0.14102931	-0.0042677848	0.028830359	0.008864894
-0.020831013	-0.07292795	0.20798871	0.023303533	-0.16701414	0.030183554	0.08358515	0.070515774	-0.13207471	-0.023092542	0.04070103	0.22432475	0.062011305	-0.1026703	-0.03613539	-0.08123654
-0.21700947	-0.32574683	-0.18218292	-0.3105099	-0.36963177	0.34288582	0.3203434	0.33315635	-0.33875513	-0.3050053	0.31275725	0.37818342	-0.23200974	-0.2695385	-0.30007127	-0.29206014
0.336525	0.2987458	0.46504438	0.37181672	0.2684956	-0.29765293	-0.2895864	-0.31168434	0.28754094	0.347894	-0.24004973	-0.20432268	0.39806625	0.3042573	0.27474937	0.28885096
-0.060147125	-0.14260578	0.08250647	-0.12814105	-0.19021083	0.101140946	0.18846601	0.19307165	-0.1658101	-0.0026213832	0.15268886	0.27975163	0.013115311	-0.15721777	-0.10389564	-0.20776513
0.09986788	0.03217601	0.11679302	0.096765764	-0.010944264	-0.073052995	-0.007678305	-0.09094784	0.086417235	0.12066968	-0.10751269	0.09406519	0.15870519	0.089299485	0.035475396	0.12564225
0.010293225	-0.060314365	0.21034858	-0.07752314	-0.12412053	0.086138085	0.11005158	0.046330176	-0.123679176	0.019866128	0.04968502	0.17911503	0.033647977	-0.052374892	-0.0770928	-0.12577385
0.06100368	0.039326757	0.10198583	0.08314898	0.021445343	-0.027138297	0.008820696	-0.0664808	0.008609081	0.07093033	0.008269267	0.1545039	0.17453925	-0.0016230742	0.04525516	0.04300172
-0.06529281	-0.07564675	0.10507724	-0.046061482	-0.1824825	0.11792908	0.13958715	0.14733668	-0.09946677	-0.063893184	0.12858762	0.19890524	0.07066306	-0.07233239	-0.14617063	-0.16915332
0.14124851	-0.04261288	0.22060306	0.12522055	-0.09557349	-0.036654487	0.068128936	0.00699629	-0.005140284	0.08361293	-0.06786955	0.2093403	0.1636904	0.021096444	-0.002685784	-0.0029058636
0.04789929	0.033237826	0.30122504	0.059357297	0.00850425	-0.07614324	0.008269604	-0.03936876	-0.0078576105	0.17096946	-0.005669133	0.10242951	0.18185939	-0.00060303375	0.053216934	0.038045272
-0.0337365	-0.06816366	0.17778443	-0.056146435	-0.15100612	0.09978363	0.12425136	0.08326921	-0.09265677	-0.053049434	0.098381296	0.18093576	0.060954638	-0.07600545	-0.07371809	-0.12551671
0.0034069717	-0.06171887	0.020856125	0.06806092	-0.11725627	0.017999046	0.06757235	-0.0062975255	-0.033634525	0.045256693	0.052547302	0.19081168	0.055776022	-0.024519669	-0.05866146	-0.026402744
0.0014354296	-0.040038362	0.116811335	0.044606276	-0.12284964	0.012962984	0.13586852	0.09230456	-0.03996118	0.0024401403	0.0076473765	0.25549248	0.1186762	-0.11993563	-0.046405166	-0.09059298
0.027160909	-0.050316617	0.27137572	0.033469982	-0.060733017	0.06000996	0.075630985	0.005376816	0.0065836413	-0.014063421	0.06455499	0.06860152	0.080843784	-0.06944344	-0.040877827	-0.018021256
0.12134966	0.019690169	0.21756181	0.101416744	-0.0075950343	-0.07990169	-0.07007786	-0.065972865	0.039078686	0.13050589	-0.09702913	0.08803156	0.25430876	0.018617377	0.083262935	0.08407002
-0.021878233	-0.119755685	0.14475147	-0.089555986	-0.060620595	0.021716248	0.14099108	0.08868785	-0.026801184	-0.060740147	0.08863701	0.13930784	0.04904751	-0.13324608	-0.093694784	-0.09613036
0.031917777	-0.016000455	0.104325905	0.08635977	-0.02687852	-0.06508343	-0.019658854	-0.051883597	-0.031242192	0.09172831	-0.07613174	0.13638505	0.18616998	-0.0010663015	0.023401834	0.028830674
0.047707994	-0.0030977835	0.18925607	0.0149325505	0.017905878	-0.004994023	-0.010351903	0.020294761	0.020484058	0.011154325	-0.03753312	0.09553877	0.10459628	-0.03813765	-0.011127241	-0.022049932
0.09547012	0.07285594	0.09717653	0.07591095	-0.029098881	-0.038855456	-0.02032331	-0.019204503	-0.0048975428	0.05151944	-0.08068964	0.09029813	0.124199495	0.014594126	0.02208199	0.057996262
-0.078854695	-0.09043877	0.08018836	-0.04636454	-0.081439786	0.1253612	0.12296904	0.1511288	-0.064174406	-0.03186048	0.065039665	0.1746675	-0.08245265	-0.15373047	-0.081377596	-0.17476417
-0.23871188	-0.3177511	-0.22432567	-0.27254415	-0.35125017	0.32146996	0.28625864	0.25610888	-0.33008954	-0.24851824	0.3063273	0.2997154	-0.24291341	-0.27431643	-0.33360836	-0.3232852
-0.029613914	-0.1454743	0.1852276	0.0033395123	-0.13637221	0.04199285	0.16360706	0.1050818	-0.041089244	0.015384147	0.033290587	0.19949822	0.08423311	-0.14856881	-0.09068441	-0.13168661
0.31202504	0.20369653	0.39341843	0.28866383	0.17213726	-0.29261956	-0.17099592	-0.20655325	0.25173566	0.29931578	-0.28734094	-0.1716367	0.38280278	0.26087964	0.2733243	0.27461642
0.16701888	0.071821995	0.34736893	0.096748315	-0.018066509	-0.07911584	-0.022311823	-0.04602793	0.049560573	0.16541977	-0.05175424	0.0024274355	0.17660305	0.07005136	0.06610117	0.05675213
0.13253559	0.03976252	0.17333809	0.15613168	0.04360083	-0.06032485	-0.010370753	-0.06752963	0.103885986	0.13268776	-0.057274368	0.01721444	0.21776655	0.05713239	0.056358162	0.11217655
-0.13189393	-0.21160792	-0.0020169134	-0.16359736	-0.14746287	0.11402995	0.1588867	0.20758882	-0.118093364	-0.15378973	0.2105522	0.19347675	-0.114914484	-0.18816705	-0.14035346	-0.15865374
0.11364157	0.009352585	0.25597328	0.07062991	-0.0064484486	-0.023160713	0.017058808	-0.045011144	0.06920411	0.09437449	-0.04488443	0.10426558	0.122891344	-0.020787138	0.02662857	0.025628863
-0.08228693	-0.113824114	0.11240755	-0.12097887	-0.06684309	0.110929705	0.07226953	0.09281538	-0.04855546	-0.10062541	0.121487014	0.10329115	0.029653763	-0.08045371	-0.108084366	-0.12060606
0.20973156	0.14294796	0.41742828	0.22616015	0.101157025	-0.14331727	-0.1395576	-0.1706434	0.17831303	0.23146698	-0.14888096	-0.056664247	0.29646933	0.10324175	0.19025357	0.10253505
0.433047	0.3721694	0.5272247	0.38948992	0.32498223	-0.3780682	-0.40443727	-0.43561912	0.39525035	0.47857437	-0.4097975	-0.33882612	0.44623795	0.37300614	0.38893557	0.42784476
0.27707872	0.2238052	0.25847268	0.2919784	0.17030217	-0.1724715	-0.1302399	-0.1947335	0.16062795	0.2782362	-0.1832307	-0.08276606	0.3000497	0.19829865	0.27346945	0.2368821
0.22270198	0.08990501	0.26840648	0.18835983	0.12565535	-0.10311668	-0.14636683	-0.11280157	0.16526747	0.18107867	-0.12948708	-0.08140431	0.21901217	0.15108153	0.14167652	0.13956048
0.26928705	0.20723394	0.31457573	0.3204323	0.24031574	-0.27953345	-0.1842543	-0.20565975	0.25884557	0.25920162	-0.23482499	-0.23778357	0.3110046	0.25271097	0.29062185	0.24550052
-0.005592123	-0.0684064	0.19783594	0.005708012	-0.0026614757	0.053582467	0.07244437	0.049103566	-0.025151886	0.049327414	-0.012002025	0.06535557	0.15226567	-0.03268158	-0.0006965267	0.0029036365
-0.40972072	-0.4046839	-0.3969646	-0.42300344	-0.4069715	0.36783412	0.45092064	0.3983037	-0.44328082	-0.44368514	0.40276095	0.4112271	-0.35810724	-0.40216696	-0.39510718	-0.41106018
0.15510127	0.040790834	0.24204795	0.105721824	0.008432582	-0.05098755	-0.034009013	-0.08229102	0.09904834	0.13363732	-0.13100521	0.10076876	0.25058323	0.059167035	0.030777615	0.07775696
0.17768487	0.08167719	0.21103327	0.14973447	0.047309805	-0.15459886	-0.053253658	-0.137265	0.0713627	0.12741335	-0.16555524	0.0003284362	0.24084044	0.04968623	0.15345243	0.1359159
-0.33882532	-0.3462334	-0.30888748	-0.39971608	-0.3618294	0.3563753	0.33039108	0.340562	-0.3917495	-0.36233735	0.39892173	0.42328516	-0.27934843	-0.36521515	-0.39973223	-0.39674753
0.24500898	0.19548109	0.32966027	0.28655288	0.20817964	-0.29347685	-0.20954253	-0.23281862	0.26154855	0.25174066	-0.20639999	-0.18361537	0.33627796	0.21276265	0.3172905	0.2521177
